File,Start Line,End Line,Api,Type,Tips
models/networks.py,1424,1424,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,1426,1426,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1428,1428,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1435,1435,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1437,1437,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,1439,1439,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1450,1450,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1452,1452,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1454,1454,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1456,1456,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1468,1468,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,1472,1472,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,1495,1495,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,1496,1496,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,1497,1497,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,1498,1498,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,1500,1500,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1502,1502,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1504,1504,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1506,1506,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1522,1522,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1522,1522,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1524,1524,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1524,1524,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1526,1526,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1526,1526,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1528,1528,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1528,1528,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1533,1533,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1543,1543,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1554,1554,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,1558,1558,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,1585,1585,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1587,1587,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1589,1589,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1591,1591,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1593,1593,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1609,1609,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1609,1609,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1611,1611,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1611,1611,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1613,1613,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1613,1613,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1615,1615,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1615,1615,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1620,1620,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1630,1630,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1640,1640,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,1641,1641,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,1650,1650,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1652,1652,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1655,1655,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1657,1657,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1659,1659,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1662,1662,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1664,1664,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1666,1666,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1669,1669,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1671,1671,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1673,1673,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1676,1676,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1682,1682,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1693,1693,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1700,1700,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1702,1702,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1709,1709,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1711,1711,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1718,1718,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1720,1720,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1751,1751,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,1755,1755,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1756,1756,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1758,1758,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1759,1759,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1761,1761,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1770,1770,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,1778,1778,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,1796,1796,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,1833,1833,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1833,1833,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1835,1835,torch.nn.Dropout,SUPPORTED,"The corresponding api of ""torch.nn.Dropout"" is ""mindspore.nn.Dropout"", will be converted to ""x2ms_adapter.nn.Dropout"" by x2mindspore."
models/networks.py,1846,1846,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1848,1848,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1856,1856,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,1859,1859,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,1893,1893,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,1900,1900,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,1921,1921,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1925,1925,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1950,1950,torch.nn.Dropout,SUPPORTED,"The corresponding api of ""torch.nn.Dropout"" is ""mindspore.nn.Dropout"", will be converted to ""x2ms_adapter.nn.Dropout"" by x2mindspore."
models/networks.py,1954,1954,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1960,1960,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1963,1963,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,1967,1967,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,1994,1994,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,1998,1998,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,2028,2028,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,2033,2033,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,2038,2038,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,2043,2043,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,2048,2048,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,2058,2058,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,2067,2067,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,2085,2085,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,2088,2088,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2093,2093,torch.nn.Dropout,SUPPORTED,"The corresponding api of ""torch.nn.Dropout"" is ""mindspore.nn.Dropout"", will be converted to ""x2ms_adapter.nn.Dropout"" by x2mindspore."
models/networks.py,2094,2094,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2100,2100,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,2106,2106,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,2109,2109,torch.nn.Dropout,SUPPORTED,"The corresponding api of ""torch.nn.Dropout"" is ""mindspore.nn.Dropout"", will be converted to ""x2ms_adapter.nn.Dropout"" by x2mindspore."
models/networks.py,2111,2111,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2115,2115,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,2120,2120,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,2144,2144,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2145,2145,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,2146,2146,torch.nn.ZeroPad2d,UNSUPPORTED_ADAPTED,"""torch.nn.ZeroPad2d"" has no corresponding api in MindSpore, but will be converted to adapted api ""x2ms_adapter.nn.ZeroPad2d"" by x2mindspore."
models/networks.py,2147,2147,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2180,2180,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,2183,2183,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,2200,2200,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2207,2207,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2215,2215,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2221,2221,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2222,2222,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2229,2229,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,2232,2232,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,2247,2247,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2249,2249,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2252,2252,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2254,2254,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2261,2261,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,2264,2264,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,2274,2274,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2275,2275,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2277,2277,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2278,2278,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,2280,2280,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,2281,2281,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
